timestamp,packet_id,actual_label
2025-03-26 23:51:56.752,122,0
2025-03-26 23:51:56.763,123,4
2025-03-26 23:51:56.775,124,0
2025-03-26 23:51:56.809,125,0
2025-03-26 23:51:56.835,126,0
2025-03-26 23:51:56.866,127,0
2025-03-26 23:51:56.878,128,0
2025-03-26 23:51:56.900,129,4
2025-03-26 23:51:56.949,130,0
2025-03-26 23:51:56.962,131,0
2025-03-26 23:51:57.000,132,0
2025-03-26 23:51:57.009,133,0
2025-03-26 23:51:57.054,134,0
2025-03-26 23:51:57.087,135,0
2025-03-26 23:51:57.096,136,0
2025-03-26 23:51:57.109,137,0
2025-03-26 23:51:57.131,138,0
2025-03-26 23:51:57.149,139,0
2025-03-26 23:51:57.196,140,0
2025-03-26 23:51:57.243,141,0
2025-03-26 23:51:57.283,142,0
2025-03-26 23:51:57.333,143,10
2025-03-26 23:51:57.388,144,0
2025-03-26 23:51:57.418,145,0
2025-03-26 23:51:57.439,146,0
2025-03-26 23:51:57.483,147,0
2025-03-26 23:51:57.515,148,0
2025-03-26 23:51:57.567,149,0
2025-03-26 23:51:57.586,150,0
2025-03-26 23:51:57.632,151,2
2025-03-26 23:51:57.652,152,0
2025-03-26 23:51:57.678,153,0
2025-03-26 23:51:57.693,154,0
2025-03-26 23:51:57.745,155,0
2025-03-26 23:51:57.794,156,0
2025-03-26 23:51:57.816,157,0
2025-03-26 23:51:57.830,158,0
2025-03-26 23:51:57.842,159,0
2025-03-26 23:51:57.864,160,0
2025-03-26 23:51:57.894,161,0
2025-03-26 23:51:57.937,162,0
2025-03-26 23:51:57.956,163,0
2025-03-26 23:51:57.968,164,0
2025-03-26 23:51:58.021,165,0
2025-03-26 23:51:58.058,166,0
2025-03-26 23:51:58.106,167,0
2025-03-26 23:51:58.142,168,0
2025-03-26 23:51:58.191,169,0
2025-03-26 23:51:58.251,170,4
2025-03-26 23:51:58.304,171,0
2025-03-26 23:51:58.356,172,0
2025-03-26 23:51:58.446,173,0
2025-03-26 23:51:58.484,174,0
2025-03-26 23:51:58.534,175,0
2025-03-26 23:51:58.576,176,0
2025-03-26 23:51:58.596,177,0
2025-03-26 23:51:58.643,178,0
2025-03-26 23:51:58.666,179,0
2025-03-26 23:51:58.706,180,0
2025-03-26 23:51:58.748,181,0
2025-03-26 23:51:58.780,182,0
2025-03-26 23:51:58.799,183,0
2025-03-26 23:51:58.808,184,10
2025-03-26 23:51:58.834,185,0
2025-03-26 23:51:58.844,186,0
2025-03-26 23:51:58.903,187,0
2025-03-26 23:51:58.931,188,0
2025-03-26 23:51:58.962,189,0
2025-03-26 23:51:58.987,190,0
2025-03-26 23:51:59.024,191,2
2025-03-26 23:51:59.065,192,0
2025-03-26 23:51:59.094,193,0
2025-03-26 23:51:59.129,194,0
2025-03-26 23:51:59.162,195,4
2025-03-26 23:51:59.179,196,0
2025-03-26 23:51:59.191,197,0
2025-03-26 23:51:59.208,198,0
2025-03-26 23:51:59.236,199,0
2025-03-26 23:51:59.251,200,4
2025-03-26 23:51:59.289,201,0
2025-03-26 23:51:59.343,202,0
2025-03-26 23:51:59.387,203,0
2025-03-26 23:51:59.434,204,0
2025-03-26 23:51:59.482,205,0
2025-03-26 23:51:59.529,206,0
2025-03-26 23:51:59.548,207,0
2025-03-26 23:51:59.555,208,10
2025-03-26 23:51:59.578,209,0
2025-03-26 23:51:59.603,210,0
2025-03-26 23:51:59.618,211,0
2025-03-26 23:51:59.642,212,0
2025-03-26 23:51:59.692,213,0
2025-03-26 23:51:59.738,214,0
2025-03-26 23:51:59.791,215,0
2025-03-26 23:51:59.844,216,4
2025-03-26 23:51:59.864,217,10
2025-03-26 23:51:59.904,218,2
2025-03-26 23:51:59.947,219,0
2025-03-26 23:51:59.980,220,0
2025-03-26 23:52:00.010,221,0
2025-03-26 23:52:00.039,222,0
2025-03-26 23:52:00.073,223,0
2025-03-26 23:52:00.093,224,0
2025-03-26 23:52:00.112,225,0
2025-03-26 23:52:00.151,226,0
2025-03-26 23:52:00.199,227,0
2025-03-26 23:52:00.219,228,0
2025-03-26 23:52:00.234,229,0
2025-03-26 23:52:00.255,230,0
2025-03-26 23:52:00.298,231,0
2025-03-26 23:52:00.328,232,0
2025-03-26 23:52:00.362,233,0
2025-03-26 23:52:00.380,234,0
2025-03-26 23:52:00.430,235,0
2025-03-26 23:52:00.456,236,3
2025-03-26 23:52:00.487,237,0
2025-03-26 23:52:00.501,238,0
2025-03-26 23:52:00.549,239,0
2025-03-26 23:52:00.575,240,0
2025-03-26 23:52:00.620,241,0
2025-03-26 23:52:00.626,242,10
2025-03-26 23:52:00.653,243,0
2025-03-26 23:52:00.703,244,0
2025-03-26 23:52:00.735,245,0
2025-03-26 23:52:00.767,246,2
2025-03-26 23:52:00.788,247,0
2025-03-26 23:52:00.823,248,4
2025-03-26 23:52:00.873,249,4
2025-03-26 23:52:00.891,250,0
2025-03-26 23:52:00.941,251,4
2025-03-26 23:52:00.979,252,0
2025-03-26 23:52:01.049,253,0
2025-03-26 23:52:01.094,254,0
2025-03-26 23:52:01.139,255,4
2025-03-26 23:52:01.188,256,0
2025-03-26 23:52:01.238,257,0
2025-03-26 23:52:01.279,258,0
2025-03-26 23:52:01.302,259,4
2025-03-26 23:52:01.326,260,0
2025-03-26 23:52:01.344,261,0
2025-03-26 23:52:01.377,262,10
2025-03-26 23:52:01.408,263,0
2025-03-26 23:52:01.454,264,0
2025-03-26 23:52:01.506,265,0
2025-03-26 23:52:01.550,266,0
2025-03-26 23:52:01.598,267,0
2025-03-26 23:52:01.641,268,0
2025-03-26 23:52:01.678,269,10
2025-03-26 23:52:01.718,270,0
2025-03-26 23:52:01.766,271,0
2025-03-26 23:52:01.824,272,4
2025-03-26 23:52:01.860,273,0
2025-03-26 23:52:01.911,274,10
2025-03-26 23:52:01.944,275,0
2025-03-26 23:52:01.965,276,0
2025-03-26 23:52:01.982,277,10
2025-03-26 23:52:02.000,278,0
2025-03-26 23:52:02.044,279,0
2025-03-26 23:52:02.081,280,0
2025-03-26 23:52:02.110,281,10
2025-03-26 23:52:02.143,282,0
2025-03-26 23:52:02.155,283,7
2025-03-26 23:52:02.174,284,0
2025-03-26 23:52:02.194,285,0
2025-03-26 23:52:02.219,286,0
2025-03-26 23:52:02.273,287,0
2025-03-26 23:52:02.348,288,0
2025-03-26 23:52:02.405,289,2
2025-03-26 23:52:02.421,290,4
2025-03-26 23:52:02.466,291,10
2025-03-26 23:52:02.486,292,5
2025-03-26 23:52:02.502,293,0
2025-03-26 23:52:02.515,294,4
2025-03-26 23:52:02.544,295,0
2025-03-26 23:52:02.581,296,0
2025-03-26 23:52:02.596,297,0
2025-03-26 23:52:02.632,298,0
2025-03-26 23:52:02.648,299,10
2025-03-26 23:52:02.693,300,0
2025-03-26 23:52:02.746,301,0
2025-03-26 23:52:02.793,302,0
2025-03-26 23:52:02.810,303,10
2025-03-26 23:52:02.825,304,0
2025-03-26 23:52:02.873,305,0
2025-03-26 23:52:02.899,306,0
2025-03-26 23:52:02.929,307,0
2025-03-26 23:52:02.945,308,0
2025-03-26 23:52:02.981,309,2
2025-03-26 23:52:03.027,310,2
2025-03-26 23:52:03.056,311,0
2025-03-26 23:52:03.100,312,0
2025-03-26 23:52:03.146,313,0
2025-03-26 23:52:03.191,314,0
2025-03-26 23:52:03.242,315,10
2025-03-26 23:52:03.251,316,0
2025-03-26 23:52:03.286,317,0
2025-03-26 23:52:03.322,318,0
2025-03-26 23:52:03.329,319,10
2025-03-26 23:52:03.360,320,0
2025-03-26 23:52:03.386,321,0
2025-03-26 23:52:03.415,322,0
2025-03-26 23:52:03.434,323,0
2025-03-26 23:52:03.448,324,3
2025-03-26 23:52:03.456,325,0
2025-03-26 23:52:03.483,326,0
2025-03-26 23:52:03.500,327,2
2025-03-26 23:52:03.547,328,0
2025-03-26 23:52:03.643,329,0
2025-03-26 23:52:03.686,330,0
2025-03-26 23:52:03.734,331,0
2025-03-26 23:52:03.779,332,0
2025-03-26 23:52:03.799,333,0
2025-03-26 23:52:03.822,334,0
2025-03-26 23:52:03.869,335,0
2025-03-26 23:52:03.919,336,0
2025-03-26 23:52:03.930,337,0
2025-03-26 23:52:03.981,338,2
2025-03-26 23:52:04.026,339,0
2025-03-26 23:52:04.067,340,0
2025-03-26 23:52:04.087,341,0
2025-03-26 23:52:04.124,342,0
2025-03-26 23:52:04.171,343,0
2025-03-26 23:52:04.196,344,0
2025-03-26 23:52:04.246,345,0
2025-03-26 23:52:04.289,346,0
2025-03-26 23:52:04.332,347,0
2025-03-26 23:52:04.372,348,0
2025-03-26 23:52:04.408,349,0
2025-03-26 23:52:04.443,350,0
2025-03-26 23:52:04.492,351,0
2025-03-26 23:52:04.537,352,0
2025-03-26 23:52:04.559,353,0
2025-03-26 23:52:04.590,354,4
2025-03-26 23:52:04.603,355,0
2025-03-26 23:52:04.630,356,0
2025-03-26 23:52:04.671,357,0
2025-03-26 23:52:04.678,358,0
2025-03-26 23:52:04.709,359,2
2025-03-26 23:52:04.727,360,0
2025-03-26 23:52:04.765,361,0
2025-03-26 23:52:04.777,362,0
2025-03-26 23:52:04.829,363,0
2025-03-26 23:52:04.909,364,0
2025-03-26 23:52:04.960,365,0
2025-03-26 23:52:05.000,366,0
2025-03-26 23:52:05.012,367,0
2025-03-26 23:52:05.035,368,0
2025-03-26 23:52:05.087,369,0
2025-03-26 23:52:05.123,370,0
2025-03-26 23:52:05.143,371,0
2025-03-26 23:52:05.159,372,0
2025-03-26 23:52:05.186,373,0
2025-03-26 23:52:05.224,374,0
2025-03-26 23:52:05.255,375,0
2025-03-26 23:52:05.298,376,10
2025-03-26 23:52:05.337,377,0
2025-03-26 23:52:05.376,378,0
2025-03-26 23:52:05.402,379,10
2025-03-26 23:52:05.420,380,0
2025-03-26 23:52:05.445,381,0
2025-03-26 23:52:05.451,382,0
2025-03-26 23:52:05.486,383,0
2025-03-26 23:52:05.495,384,0
2025-03-26 23:52:05.546,385,0
2025-03-26 23:52:05.573,386,0
2025-03-26 23:52:05.622,387,0
2025-03-26 23:52:05.671,388,0
2025-03-26 23:52:05.701,389,0
2025-03-26 23:52:05.748,390,10
2025-03-26 23:52:05.777,391,0
2025-03-26 23:52:05.795,392,0
2025-03-26 23:52:05.814,393,4
2025-03-26 23:52:05.822,394,10
2025-03-26 23:52:05.861,395,0
2025-03-26 23:52:05.913,396,0
2025-03-26 23:52:05.948,397,4
2025-03-26 23:52:05.960,398,10
2025-03-26 23:52:05.998,399,10
2025-03-26 23:52:06.054,400,0
2025-03-26 23:52:06.112,401,6
2025-03-26 23:52:06.154,402,0
2025-03-26 23:52:06.190,403,0
2025-03-26 23:52:06.221,404,0
2025-03-26 23:52:06.241,405,0
2025-03-26 23:52:06.281,406,0
2025-03-26 23:52:06.291,407,7
2025-03-26 23:52:06.345,408,10
2025-03-26 23:52:06.376,409,4
2025-03-26 23:52:06.390,410,0
2025-03-26 23:52:06.414,411,0
2025-03-26 23:52:06.440,412,4
2025-03-26 23:52:06.482,413,0
2025-03-26 23:52:06.517,414,2
2025-03-26 23:52:06.539,415,4
2025-03-26 23:52:06.578,416,4
2025-03-26 23:52:06.627,417,0
2025-03-26 23:52:06.673,418,0
2025-03-26 23:52:06.731,419,0
2025-03-26 23:52:06.752,420,0
2025-03-26 23:52:06.773,421,3
2025-03-26 23:52:06.800,422,0
2025-03-26 23:52:06.823,423,0
2025-03-26 23:52:06.835,424,0
2025-03-26 23:52:06.882,425,0
2025-03-26 23:52:06.895,426,0
2025-03-26 23:52:06.939,427,2
2025-03-26 23:52:06.957,428,0
2025-03-26 23:52:06.975,429,4
2025-03-26 23:52:07.012,430,10
2025-03-26 23:52:07.072,431,0
2025-03-26 23:52:07.099,432,0
2025-03-26 23:52:07.124,433,0
2025-03-26 23:52:07.145,434,0
2025-03-26 23:52:07.174,435,0
2025-03-26 23:52:07.200,436,0
2025-03-26 23:52:07.223,437,0
2025-03-26 23:52:07.301,438,0
2025-03-26 23:52:07.376,439,0
2025-03-26 23:52:07.440,440,0
2025-03-26 23:52:07.450,441,0
2025-03-26 23:52:07.472,442,10
2025-03-26 23:52:07.490,443,4
2025-03-26 23:52:07.510,444,0
2025-03-26 23:52:07.553,445,2
2025-03-26 23:52:07.587,446,0
2025-03-26 23:52:07.614,447,0
2025-03-26 23:52:07.632,448,0
2025-03-26 23:52:07.653,449,0
2025-03-26 23:52:07.661,450,0
2025-03-26 23:52:07.711,451,0
2025-03-26 23:52:07.741,452,0
2025-03-26 23:52:07.773,453,0
2025-03-26 23:52:07.782,454,0
2025-03-26 23:52:07.814,455,0
2025-03-26 23:52:07.841,456,0
2025-03-26 23:52:07.859,457,0
2025-03-26 23:52:07.896,458,0
2025-03-26 23:52:07.946,459,0
2025-03-26 23:52:07.994,460,4
2025-03-26 23:52:08.039,461,0
2025-03-26 23:52:08.083,462,0
2025-03-26 23:52:08.104,463,0
2025-03-26 23:52:08.135,464,0
2025-03-26 23:52:08.158,465,0
2025-03-26 23:52:08.191,466,0
2025-03-26 23:52:08.214,467,0
2025-03-26 23:52:08.255,468,0
2025-03-26 23:52:08.293,469,4
2025-03-26 23:52:08.345,470,0
2025-03-26 23:52:08.402,471,0
2025-03-26 23:52:08.451,472,0
2025-03-26 23:52:08.474,473,0
2025-03-26 23:52:08.497,474,0
2025-03-26 23:52:08.535,475,0
2025-03-26 23:52:08.567,476,0
2025-03-26 23:52:08.592,477,0
2025-03-26 23:52:08.600,478,0
2025-03-26 23:52:08.647,479,0
2025-03-26 23:52:08.689,480,0
2025-03-26 23:52:08.736,481,0
2025-03-26 23:52:08.784,482,4
2025-03-26 23:52:08.838,483,0
2025-03-26 23:52:08.888,484,0
2025-03-26 23:52:08.903,485,0
2025-03-26 23:52:08.915,486,10
2025-03-26 23:52:08.927,487,0
2025-03-26 23:52:08.943,488,0
2025-03-26 23:52:08.979,489,0
2025-03-26 23:52:09.030,490,0
2025-03-26 23:52:09.057,491,0
2025-03-26 23:52:09.072,492,0
2025-03-26 23:52:09.105,493,0
2025-03-26 23:52:09.125,494,4
2025-03-26 23:52:09.173,495,0
2025-03-26 23:52:09.198,496,0
2025-03-26 23:52:09.206,497,0
2025-03-26 23:52:09.255,498,0
2025-03-26 23:52:09.289,499,0
2025-03-26 23:52:09.319,500,4
2025-03-26 23:52:09.352,501,0
2025-03-26 23:52:09.385,502,4
2025-03-26 23:52:09.406,503,10
2025-03-26 23:52:09.427,504,0
2025-03-26 23:52:09.449,505,0
2025-03-26 23:52:09.487,506,0
2025-03-26 23:52:09.540,507,0
2025-03-26 23:52:09.573,508,0
2025-03-26 23:52:09.584,509,0
2025-03-26 23:52:09.599,510,10
2025-03-26 23:52:09.639,511,0
2025-03-26 23:52:09.659,512,0
2025-03-26 23:52:09.674,513,5
2025-03-26 23:52:09.727,514,0
2025-03-26 23:52:09.759,515,4
2025-03-26 23:52:09.797,516,0
2025-03-26 23:52:09.819,517,0
2025-03-26 23:52:09.848,518,4
2025-03-26 23:52:09.892,519,4
2025-03-26 23:52:09.960,520,0
2025-03-26 23:52:09.978,521,0
2025-03-26 23:52:10.016,522,0
2025-03-26 23:52:10.055,523,0
2025-03-26 23:52:10.097,524,0
2025-03-26 23:52:10.113,525,0
2025-03-26 23:52:10.148,526,4
2025-03-26 23:52:10.191,527,0
2025-03-26 23:52:10.199,528,0
2025-03-26 23:52:10.237,529,0
2025-03-26 23:52:10.278,530,0
2025-03-26 23:52:10.288,531,0
2025-03-26 23:52:10.334,532,0
2025-03-26 23:52:10.381,533,0
2025-03-26 23:52:10.413,534,0
2025-03-26 23:52:10.440,535,0
2025-03-26 23:52:10.475,536,0
2025-03-26 23:52:10.523,537,0
2025-03-26 23:52:10.548,538,10
2025-03-26 23:52:10.572,539,4
2025-03-26 23:52:10.615,540,0
2025-03-26 23:52:10.653,541,0
2025-03-26 23:52:10.689,542,0
2025-03-26 23:52:10.707,543,0
2025-03-26 23:52:10.729,544,0
2025-03-26 23:52:10.764,545,4
2025-03-26 23:52:10.777,546,0
2025-03-26 23:52:10.804,547,0
2025-03-26 23:52:10.851,548,0
2025-03-26 23:52:10.906,549,0
2025-03-26 23:52:10.946,550,0
2025-03-26 23:52:10.971,551,0
2025-03-26 23:52:10.980,552,0
2025-03-26 23:52:11.007,553,0
2025-03-26 23:52:11.040,554,0
2025-03-26 23:52:11.070,555,0
2025-03-26 23:52:11.100,556,2
2025-03-26 23:52:11.151,557,0
2025-03-26 23:52:11.174,558,0
2025-03-26 23:52:11.235,559,0
2025-03-26 23:52:11.250,560,0
2025-03-26 23:52:11.272,561,0
2025-03-26 23:52:11.326,562,0
2025-03-26 23:52:11.335,563,0
2025-03-26 23:52:11.389,564,0
2025-03-26 23:52:11.430,565,0
2025-03-26 23:52:11.452,566,0
2025-03-26 23:52:11.479,567,0
2025-03-26 23:52:11.497,568,0
2025-03-26 23:52:11.505,569,0
2025-03-26 23:52:11.536,570,0
2025-03-26 23:52:11.581,571,0
2025-03-26 23:52:11.606,572,4
2025-03-26 23:52:11.641,573,0
2025-03-26 23:52:11.661,574,0
2025-03-26 23:52:11.688,575,0
2025-03-26 23:52:11.698,576,0
2025-03-26 23:52:11.720,577,4
2025-03-26 23:52:11.769,578,10
2025-03-26 23:52:11.803,579,4
2025-03-26 23:52:11.814,580,0
2025-03-26 23:52:11.845,581,0
2025-03-26 23:52:11.891,582,2
2025-03-26 23:52:11.924,583,0
2025-03-26 23:52:11.936,584,0
2025-03-26 23:52:11.989,585,4
2025-03-26 23:52:12.024,586,0
2025-03-26 23:52:12.037,587,0
2025-03-26 23:52:12.051,588,0
2025-03-26 23:52:12.065,589,0
2025-03-26 23:52:12.091,590,0
2025-03-26 23:52:12.123,591,0
2025-03-26 23:52:12.156,592,0
2025-03-26 23:52:12.165,593,0
2025-03-26 23:52:12.187,594,0
2025-03-26 23:52:12.218,595,4
2025-03-26 23:52:12.244,596,0
2025-03-26 23:52:12.285,597,10
2025-03-26 23:52:12.317,598,0
2025-03-26 23:52:12.342,599,0
2025-03-26 23:52:12.381,600,0
2025-03-26 23:52:12.427,601,0
2025-03-26 23:52:12.482,602,0
2025-03-26 23:52:12.513,603,0
2025-03-26 23:52:12.538,604,0
2025-03-26 23:52:12.549,605,0
2025-03-26 23:52:12.575,606,10
2025-03-26 23:52:12.629,607,0
2025-03-26 23:52:12.651,608,0
2025-03-26 23:52:12.684,609,0
2025-03-26 23:52:12.707,610,0
2025-03-26 23:52:12.728,611,4
2025-03-26 23:52:12.741,612,0
2025-03-26 23:52:12.750,613,0
2025-03-26 23:52:12.772,614,0
2025-03-26 23:52:12.795,615,0
2025-03-26 23:52:12.842,616,0
2025-03-26 23:52:12.884,617,0
2025-03-26 23:52:12.909,618,0
2025-03-26 23:52:12.919,619,0
2025-03-26 23:52:12.944,620,0
2025-03-26 23:52:12.965,621,2
2025-03-26 23:52:12.980,622,4
2025-03-26 23:52:13.000,623,0
2025-03-26 23:52:13.048,624,0
2025-03-26 23:52:13.078,625,0
2025-03-26 23:52:13.093,626,0
2025-03-26 23:52:13.118,627,0
2025-03-26 23:52:13.156,628,2
2025-03-26 23:52:13.180,629,0
2025-03-26 23:52:13.193,630,10
2025-03-26 23:52:13.224,631,0
2025-03-26 23:52:13.269,632,0
2025-03-26 23:52:13.290,633,0
2025-03-26 23:52:13.302,634,10
2025-03-26 23:52:13.338,635,0
2025-03-26 23:52:13.348,636,10
2025-03-26 23:52:13.392,637,0
2025-03-26 23:52:13.402,638,0
2025-03-26 23:52:13.436,639,2
2025-03-26 23:52:13.452,640,0
2025-03-26 23:52:13.492,641,0
2025-03-26 23:52:13.504,642,0
2025-03-26 23:52:13.531,643,4
2025-03-26 23:52:13.594,644,0
2025-03-26 23:52:13.621,645,0
2025-03-26 23:52:13.665,646,0
2025-03-26 23:52:13.701,647,0
2025-03-26 23:52:13.731,648,0
2025-03-26 23:52:13.743,649,0
2025-03-26 23:52:13.805,650,0
2025-03-26 23:52:13.859,651,0
2025-03-26 23:52:13.898,652,0
2025-03-26 23:52:13.943,653,4
2025-03-26 23:52:13.958,654,0
2025-03-26 23:52:14.005,655,0
2025-03-26 23:52:14.037,656,0
2025-03-26 23:52:14.063,657,0
2025-03-26 23:52:14.080,658,0
2025-03-26 23:52:14.090,659,4
2025-03-26 23:52:14.105,660,0
2025-03-26 23:52:14.149,661,0
2025-03-26 23:52:14.171,662,0
2025-03-26 23:52:14.202,663,0
2025-03-26 23:52:14.251,664,0
2025-03-26 23:52:14.274,665,0
2025-03-26 23:52:14.299,666,0
2025-03-26 23:52:14.329,667,0
2025-03-26 23:52:14.368,668,0
2025-03-26 23:52:14.386,669,0
2025-03-26 23:52:14.394,670,0
2025-03-26 23:52:14.438,671,10
2025-03-26 23:52:14.482,672,0
2025-03-26 23:52:14.532,673,0
2025-03-26 23:52:14.552,674,0
2025-03-26 23:52:14.585,675,0
2025-03-26 23:52:14.618,676,1
2025-03-26 23:52:14.691,677,0
2025-03-26 23:52:14.737,678,0
2025-03-26 23:52:14.752,679,0
2025-03-26 23:52:14.793,680,0
2025-03-26 23:52:14.812,681,10
2025-03-26 23:52:14.836,682,0
2025-03-26 23:52:14.878,683,0
2025-03-26 23:52:14.905,684,0
2025-03-26 23:52:14.933,685,0
2025-03-26 23:52:14.971,686,0
2025-03-26 23:52:14.997,687,10
2025-03-26 23:52:15.008,688,0
2025-03-26 23:52:15.036,689,0
2025-03-26 23:52:15.104,690,0
2025-03-26 23:52:15.154,691,0
2025-03-26 23:52:15.192,692,0
2025-03-26 23:52:15.241,693,0
2025-03-26 23:52:15.260,694,0
2025-03-26 23:52:15.305,695,0
2025-03-26 23:52:15.338,696,0
2025-03-26 23:52:15.365,697,0
2025-03-26 23:52:15.374,698,0
2025-03-26 23:52:15.416,699,0
2025-03-26 23:52:15.438,700,0
2025-03-26 23:52:15.450,701,0
2025-03-26 23:52:15.500,702,0
2025-03-26 23:52:15.545,703,0
2025-03-26 23:52:15.579,704,0
2025-03-26 23:52:15.644,705,0
2025-03-26 23:52:15.677,706,0
2025-03-26 23:52:15.738,707,0
2025-03-26 23:52:15.766,708,0
2025-03-26 23:52:15.824,709,0
2025-03-26 23:52:15.860,710,0
2025-03-26 23:52:15.885,711,10
2025-03-26 23:52:15.934,712,0
2025-03-26 23:52:15.973,713,0
2025-03-26 23:52:16.031,714,0
2025-03-26 23:52:16.056,715,0
2025-03-26 23:52:16.102,716,0
2025-03-26 23:52:16.132,717,0
2025-03-26 23:52:16.182,718,0
2025-03-26 23:52:16.206,719,2
2025-03-26 23:52:16.256,720,0
2025-03-26 23:52:16.309,721,0
2025-03-26 23:52:16.325,722,0
2025-03-26 23:52:16.359,723,0
2025-03-26 23:52:16.408,724,0
2025-03-26 23:52:16.443,725,0
2025-03-26 23:52:16.486,726,0
2025-03-26 23:52:16.546,727,0
2025-03-26 23:52:16.570,728,0
2025-03-26 23:52:16.607,729,0
2025-03-26 23:52:16.617,730,10
2025-03-26 23:52:16.640,731,0
2025-03-26 23:52:16.656,732,0
2025-03-26 23:52:16.682,733,4
2025-03-26 23:52:16.701,734,0
